original, proofTree 
12,12 
12,12 
11,11 
12,12 
12,11 
12,11 
8,7 
8,7 
7,6 
6,5 
7,5 
6,6 
2,2 
5,5 
4,4 
2,2 
2,2 
3,3 
2,2 
2,2 
1,1 
2,1 
7,7 
7,7 
8,8 
8,8 
8,8 
9,9 
9,9 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
2,2 
4,4 
5,5 
5,5 
6,5 
6,6 
4,4 
5,5 
6,6 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
6,6 
7,7 
8,8 
9,9 
9,9 
9,9 
9,9 
6,6 
4,4 
3,3 
4,3 
2,2 
3,3 
2,2 
4,4 
2,2 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
6,6 
7,7 
8,7 
9,9 
5,5 
6,6 
5,5 
5,4 
6,6 
5,5 
4,4 
7,7 
8,8 
9,8 
10,10 
6,6 
7,7 
6,6 
6,5 
6,6 
5,5 
4,4 
3,3 
7,7 
7,7 
8,8 
8,8 
8,8 
5,5 
5,5 
1,1 
2,1 
4,4 
2,2 
11,11 
12,12 
13,13 
13,13 
12,12 
12,12 
13,13 
14,14 
15,15 
16,15 
17,16 
17,16 
15,15 
15,14 
14,14 
15,15 
14,14 
15,14 
15,14 
14,14 
14,14 
14,14 
11,11 
11,11 
11,11 
9,9 
5,5 
5,5 
3,3 
2,2 
2,2 
3,3 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
2,2 
2,2 
3,3 
4,3 
2,2 
3,3 
2,2 
8,8 
8,8 
8,8 
8,8 
6,6 
5,5 
5,5 
5,5 
5,5 
2,2 
4,4 
4,4 
2,2 
3,3 
2,2 
8,8 
9,9 
10,9 
11,11 
7,7 
8,8 
7,7 
8,7 
8,8 
4,4 
5,5 
4,4 
2,2 
3,3 
8,8 
8,8 
8,8 
8,8 
6,6 
5,5 
5,5 
5,5 
5,5 
2,2 
4,4 
4,4 
2,2 
3,3 
2,2 
7,7 
8,8 
9,8 
10,10 
6,6 
7,7 
6,6 
6,6 
6,6 
5,5 
4,4 
2,2 
5,4 
6,5 
6,5 
6,5 
7,6 
7,5 
7,7 
3,3 
5,5 
3,3 
2,2 
2,2 
2,2 
2,2 
6,6 
7,7 
8,8 
8,8 
9,8 
8,8 
9,9 
10,10 
10,10 
9,9 
6,6 
5,5 
7,7 
8,8 
9,8 
10,10 
11,11 
11,11 
11,11 
11,9 
11,11 
8,8 
4,4 
5,5 
4,4 
2,2 
4,4 
3,3 
2,2 
2,2 
1,1 
2,1 
6,6 
7,7 
8,8 
8,8 
8,8 
9,8 
10,9 
9,8 
9,9 
10,10 
10,7 
7,7 
5,5 
4,4 
2,2 
2,2 
5,5 
4,4 
2,2 
3,3 
2,2 
3,3 
2,2 
8,8 
9,9 
9,9 
9,9 
8,8 
9,9 
9,9 
7,7 
3,3 
5,5 
4,4 
2,2 
3,3 
2,2 
11,11 
12,12 
13,12 
14,12 
12,12 
13,13 
14,14 
14,14 
15,14 
16,16 
16,16 
15,13 
15,14 
15,14 
13,13 
13,12 
12,11 
11,10 
9,9 
9,9 
10,9 
11,9 
7,5 
4,4 
5,5 
4,4 
3,3 
3,3 
7,7 
8,8 
9,9 
10,10 
10,10 
11,10 
10,10 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
9,9 
10,10 
11,10 
12,11 
12,10 
13,10 
13,10 
14,10 
13,10 
14,11 
14,11 
11,10 
12,10 
13,11 
12,10 
13,10 
13,9 
12,11 
13,12 
14,12 
11,11 
10,10 
10,10 
5,5 
6,6 
5,5 
2,2 
4,4 
2,2 
3,3 
1,1 
2,1 
5,5 
6,6 
6,6 
6,6 
6,6 
5,5 
4,4 
3,3 
13,13 
14,14 
14,13 
15,13 
16,14 
17,15 
16,16 
16,16 
17,16 
18,17 
19,18 
19,18 
20,19 
19,18 
20,18 
20,18 
20,20 
20,19 
21,20 
21,20 
19,19 
19,18 
20,19 
21,19 
18,16 
18,16 
17,15 
16,14 
15,15 
14,14 
13,13 
13,13 
13,13 
14,14 
11,11 
9,9 
9,9 
6,6 
3,3 
3,3 
2,2 
3,3 
4,4 
2,2 
4,4 
4,4 
5,5 
4,4 
4,4 
2,2 
1,1 
2,1 
5,5 
2,2 
7,7 
8,8 
8,8 
8,7 
8,8 
5,5 
6,6 
7,7 
6,6 
6,6 
5,5 
4,4 
3,3 
5,5 
4,4 
3,3 
5,5 
6,6 
6,6 
6,6 
4,4 
3,3 
9,9 
10,10 
11,11 
11,10 
12,10 
11,10 
11,10 
11,10 
11,9 
12,9 
12,11 
12,11 
11,11 
12,12 
11,11 
8,8 
8,8 
5,5 
9,9 
10,10 
11,11 
11,10 
12,10 
11,11 
11,11 
11,11 
10,10 
9,9 
9,9 
7,7 
4,4 
3,3 
3,3 
2,2 
4,4 
4,4 
5,5 
5,5 
6,6 
8,8 
9,9 
10,10 
10,9 
11,9 
10,10 
11,11 
12,11 
12,11 
11,10 
12,11 
9,8 
9,8 
10,9 
9,8 
7,7 
4,4 
9,9 
10,10 
10,10 
11,11 
11,10 
12,11 
12,12 
12,12 
11,11 
12,12 
13,13 
9,9 
8,8 
8,8 
3,3 
4,4 
3,3 
11,11 
12,12 
13,13 
14,14 
14,14 
12,12 
13,12 
14,12 
14,13 
15,14 
16,15 
17,15 
18,16 
17,15 
17,16 
18,17 
18,16 
16,15 
17,17 
15,15 
15,15 
16,15 
17,14 
14,12 
14,14 
14,14 
13,13 
10,10 
4,4 
7,7 
5,5 
2,2 
4,4 
3,3 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
4,4 
3,3 
2,2 
2,2 
1,1 
2,1 
10,10 
11,11 
12,12 
12,12 
13,12 
12,12 
13,13 
14,14 
14,14 
13,13 
11,11 
11,10 
12,11 
9,8 
8,7 
8,7 
7,6 
7,7 
7,7 
5,5 
2,2 
3,3 
2,2 
2,2 
7,7 
8,8 
8,8 
9,9 
8,8 
8,8 
8,8 
6,6 
4,4 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
2,2 
2,2 
6,6 
7,7 
7,7 
6,6 
6,6 
4,4 
4,4 
2,2 
3,3 
4,3 
2,2 
3,3 
2,2 
1,1 
2,1 
3,3 
2,2 
1,1 
2,1 
2,2 
2,2 
8,7 
9,8 
10,8 
11,8 
11,8 
12,8 
10,9 
10,9 
10,9 
10,9 
9,8 
7,7 
7,7 
3,3 
5,5 
4,4 
2,2 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
5,5 
4,4 
2,2 
3,3 
10,10 
11,11 
12,12 
12,12 
12,12 
12,12 
8,8 
9,8 
9,8 
9,8 
10,8 
11,10 
8,8 
4,4 
5,5 
3,3 
2,2 
2,2 
3,3 
1,1 
2,1 
5,5 
4,4 
2,2 
3,3 
9,9 
10,10 
11,11 
11,10 
12,10 
11,11 
12,12 
13,13 
14,13 
14,12 
13,12 
14,13 
14,13 
11,10 
10,9 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
8,8 
9,9 
9,9 
10,9 
11,10 
10,9 
10,10 
11,10 
11,11 
10,10 
7,7 
4,4 
4,4 
3,3 
2,2 
2,2 
2,2 
4,4 
5,4 
2,1 
4,4 
0,0 
3,3 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
4,4 
3,3 
2,2 
1,1 
2,1 
8,8 
9,9 
9,9 
10,9 
11,10 
10,9 
10,9 
10,10 
8,8 
5,5 
2,2 
4,4 
3,3 
2,2 
2,2 
2,2 
4,4 
5,4 
2,1 
4,4 
0,0 
3,3 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
4,4 
3,3 
2,2 
2,2 
1,1 
2,1 
9,9 
10,10 
10,10 
10,9 
10,10 
7,7 
8,8 
9,9 
9,9 
8,8 
8,6 
8,8 
3,3 
6,6 
3,3 
2,2 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
5,5 
4,4 
2,2 
7,7 
8,8 
8,8 
8,8 
9,9 
10,10 
11,11 
12,11 
8,8 
4,4 
5,5 
4,4 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
1,1 
2,1 
9,9 
10,10 
11,11 
11,10 
12,10 
11,10 
11,10 
11,10 
11,9 
12,9 
12,11 
12,11 
11,11 
12,12 
11,11 
8,8 
8,8 
6,6 
1,1 
2,1 
9,9 
10,10 
11,11 
11,10 
12,10 
11,11 
11,11 
11,11 
10,10 
9,9 
9,9 
7,7 
4,4 
4,4 
1,1 
2,1 
10,10 
11,11 
12,12 
12,12 
13,12 
11,11 
11,11 
12,12 
12,12 
12,12 
11,11 
11,11 
10,10 
11,11 
11,11 
12,12 
9,9 
9,9 
5,5 
1,1 
2,1 
11,11 
12,12 
13,13 
13,13 
14,13 
13,12 
14,13 
15,14 
15,14 
14,13 
14,13 
13,13 
13,13 
11,11 
11,11 
12,11 
13,13 
13,13 
13,13 
11,11 
11,10 
10,10 
11,11 
11,11 
12,12 
8,8 
4,4 
5,5 
4,4 
2,2 
2,2 
3,3 
3,3 
1,1 
2,1 
4,4 
2,2 
3,3 
2,2 
1,1 
2,1 
2,2 
6,6 
7,6 
8,8 
8,8 
9,9 
9,8 
9,9 
4,4 
6,6 
3,3 
2,2 
2,2 
4,4 
12,12 
13,13 
14,14 
15,15 
15,15 
16,15 
14,12 
15,12 
16,12 
16,12 
16,16 
16,16 
13,13 
13,13 
13,12 
13,12 
14,13 
14,13 
15,13 
11,9 
12,9 
11,10 
9,9 
9,9 
5,5 
5,5 
3,3 
2,2 
3,3 
1,1 
2,1 
8,7 
8,7 
9,8 
10,9 
10,8 
11,8 
11,8 
10,9 
8,8 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
4,4 
5,5 
6,6 
6,6 
4,4 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
1,1 
2,1 
2,2 
2,2 
4,4 
5,5 
5,5 
6,5 
6,6 
5,5 
4,4 
5,5 
6,6 
6,6 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
9,9 
10,10 
10,10 
11,11 
11,10 
12,11 
12,11 
12,11 
13,11 
11,11 
12,12 
13,13 
9,9 
8,8 
8,8 
6,6 
5,5 
4,4 
2,2 
5,5 
4,4 
2,2 
2,2 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
4,4 
5,5 
5,5 
6,5 
6,6 
5,5 
4,4 
6,6 
6,6 
7,7 
8,8 
8,8 
8,8 
8,8 
3,3 
6,6 
3,3 
2,2 
2,2 
4,4 
1,1 
2,1 
8,8 
9,9 
9,9 
10,10 
10,9 
11,10 
12,11 
12,11 
13,11 
11,11 
12,12 
13,13 
9,9 
8,8 
8,8 
3,3 
5,5 
4,4 
3,3 
7,7 
8,8 
8,8 
9,9 
10,10 
9,9 
9,9 
9,9 
3,3 
7,7 
4,4 
2,2 
3,3 
4,4 
6,6 
7,7 
7,7 
8,8 
9,8 
8,6 
8,6 
9,6 
9,9 
9,9 
7,7 
6,6 
2,2 
5,5 
5,5 
6,6 
7,6 
8,6 
9,6 
7,7 
8,8 
8,7 
7,7 
3,3 
5,5 
4,4 
2,2 
2,2 
1,1 
2,1 
7,7 
8,8 
9,9 
10,10 
9,9 
10,10 
8,8 
7,7 
7,6 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
7,7 
8,8 
9,9 
10,10 
9,9 
7,7 
8,8 
7,7 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
9,8 
9,8 
10,9 
11,10 
11,10 
11,10 
11,10 
10,9 
7,7 
4,4 
5,5 
4,4 
3,3 
2,2 
1,1 
2,1 
7,7 
8,8 
8,8 
9,9 
10,10 
10,10 
9,6 
9,9 
9,9 
9,9 
8,8 
8,8 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
2,2 
2,2 
2,2 
2,2 
7,7 
8,8 
9,9 
10,10 
9,9 
7,7 
8,8 
7,7 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
11,11 
12,12 
13,13 
13,13 
14,13 
12,12 
13,13 
12,12 
12,11 
13,13 
13,13 
14,14 
13,13 
12,12 
12,12 
11,11 
8,8 
5,5 
5,5 
3,3 
1,1 
2,1 
5,5 
4,4 
2,2 
3,3 
2,2 
9,9 
10,10 
10,10 
9,9 
7,7 
8,8 
9,9 
8,8 
8,8 
8,6 
8,8 
3,3 
6,6 
3,3 
2,2 
2,2 
4,4 
1,1 
2,1 
4,4 
7,7 
8,7 
8,8 
9,9 
10,9 
9,8 
9,8 
10,8 
10,10 
11,11 
12,12 
10,10 
10,10 
11,11 
10,10 
7,7 
5,5 
5,5 
6,6 
7,7 
7,7 
4,4 
6,6 
6,6 
7,7 
7,7 
8,8 
9,9 
9,9 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
9,9 
10,10 
10,10 
11,11 
10,10 
11,11 
12,12 
12,12 
13,13 
14,14 
14,14 
15,15 
16,15 
13,13 
14,14 
15,15 
13,13 
14,14 
14,13 
13,13 
11,11 
4,4 
3,3 
3,3 
2,2 
2,2 
1,1 
2,1 
5,4 
4,4 
2,2 
5,5 
6,6 
6,6 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
4,4 
4,4 
4,4 
4,4 
5,5 
6,6 
7,7 
8,8 
8,8 
6,6 
7,7 
6,6 
6,6 
4,4 
2,2 
2,2 
5,5 
4,4 
2,2 
3,3 
1,1 
2,1 
9,9 
10,10 
11,11 
12,12 
12,11 
12,12 
13,13 
13,12 
13,13 
10,10 
11,11 
12,12 
8,8 
7,7 
7,7 
2,2 
6,6 
5,5 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
5,5 
4,4 
2,2 
2,2 
3,3 
2,2 
10,10 
11,11 
12,12 
12,12 
13,13 
14,13 
13,13 
14,14 
13,13 
14,14 
15,14 
15,13 
16,14 
15,15 
13,13 
14,14 
11,11 
12,10 
12,9 
13,9 
11,11 
4,4 
8,8 
4,4 
2,2 
3,3 
5,5 
3,3 
1,1 
2,1 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
2,2 
2,2 
8,8 
9,9 
10,10 
11,10 
12,12 
11,11 
12,12 
8,8 
7,7 
7,6 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
9,9 
10,10 
11,11 
11,11 
12,11 
13,11 
12,11 
13,12 
13,13 
14,14 
15,14 
15,13 
15,15 
16,15 
14,14 
14,14 
13,13 
13,13 
13,12 
12,12 
12,12 
12,12 
12,12 
9,9 
8,8 
5,5 
2,2 
2,2 
5,5 
4,4 
2,2 
4,4 
3,3 
7,7 
8,8 
9,9 
10,10 
10,10 
10,10 
9,9 
7,7 
4,4 
4,4 
3,3 
2,2 
2,2 
7,6 
8,7 
8,7 
8,7 
8,7 
8,7 
7,7 
7,7 
3,3 
4,4 
3,3 
6,6 
7,6 
8,8 
9,9 
9,9 
9,9 
9,9 
4,4 
6,6 
3,3 
2,2 
4,4 
9,9 
10,10 
10,10 
11,11 
11,11 
12,12 
13,13 
13,13 
14,14 
11,11 
12,12 
13,13 
9,9 
8,8 
8,8 
3,3 
5,5 
4,4 
3,3 
6,6 
7,7 
7,7 
6,6 
4,4 
3,3 
2,2 
2,2 
7,6 
8,7 
9,8 
9,8 
9,8 
10,9 
9,8 
7,7 
4,4 
4,4 
3,3 
2,2 
2,2 
8,8 
9,9 
9,9 
10,10 
10,10 
11,10 
12,11 
12,11 
13,11 
11,11 
12,12 
13,13 
9,9 
8,8 
8,8 
3,3 
6,6 
5,5 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
5,5 
4,4 
2,2 
3,3 
1,1 
2,1 
6,6 
7,7 
8,7 
9,7 
7,7 
8,8 
9,8 
10,8 
10,8 
8,8 
9,9 
9,8 
10,9 
8,8 
8,8 
9,8 
10,8 
11,9 
9,7 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
6,6 
7,7 
8,8 
9,8 
9,8 
9,9 
8,8 
3,3 
6,6 
3,3 
2,2 
2,2 
4,4 
6,5 
7,5 
8,5 
8,7 
8,7 
8,7 
6,6 
6,6 
2,2 
5,5 
4,4 
2,2 
2,2 
4,4 
3,3 
1,1 
2,1 
10,10 
11,11 
12,12 
12,12 
13,13 
14,14 
11,11 
11,11 
11,11 
10,10 
9,9 
9,9 
7,7 
5,5 
4,4 
2,2 
10,10 
11,11 
12,12 
12,12 
13,13 
13,13 
11,10 
11,10 
11,10 
11,10 
11,10 
11,11 
11,11 
10,10 
11,11 
11,11 
12,12 
9,9 
9,9 
5,5 
12,12 
13,13 
14,14 
15,15 
15,14 
16,16 
17,17 
17,17 
17,17 
17,17 
15,13 
16,14 
16,14 
16,14 
16,14 
17,15 
17,15 
16,13 
12,9 
13,9 
13,9 
14,9 
11,9 
10,8 
6,6 
2,2 
2,2 
4,4 
2,2 
3,3 
6,6 
4,4 
2,2 
3,3 
3,3 
2,2 
1,1 
2,1 
11,11 
12,12 
13,13 
13,13 
14,14 
14,14 
11,11 
11,11 
12,12 
12,12 
12,12 
11,11 
11,11 
10,10 
11,11 
11,11 
12,12 
9,9 
9,9 
5,5 
11,11 
12,12 
13,13 
13,13 
14,14 
15,15 
12,12 
12,12 
12,12 
12,12 
13,12 
12,11 
12,11 
11,11 
12,12 
11,11 
8,8 
8,8 
5,5 
4,4 
2,2 
3,3 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
5,5 
4,4 
7,7 
8,8 
8,8 
9,9 
9,8 
10,8 
11,9 
11,9 
12,9 
11,7 
12,7 
11,7 
8,8 
8,8 
5,5 
8,8 
9,9 
10,10 
9,9 
10,10 
11,11 
8,8 
8,8 
8,8 
9,8 
10,10 
3,3 
8,8 
4,4 
2,2 
3,3 
5,5 
2,2 
1,1 
2,1 
2,2 
9,9 
10,10 
11,11 
11,11 
12,12 
13,13 
10,10 
10,10 
11,11 
10,10 
9,9 
9,9 
7,7 
5,5 
4,4 
3,3 
2,2 
2,2 
2,2 
8,8 
9,9 
10,10 
11,11 
11,9 
12,10 
12,11 
13,11 
12,10 
13,10 
10,10 
10,10 
11,11 
12,11 
11,10 
9,8 
9,9 
10,9 
8,8 
3,3 
6,6 
5,5 
2,2 
2,2 
3,3 
1,1 
2,1 
3,3 
8,8 
9,9 
10,10 
11,11 
11,9 
12,10 
12,11 
13,11 
12,10 
13,10 
10,10 
10,10 
11,11 
12,11 
11,10 
9,8 
9,9 
10,9 
8,8 
3,3 
6,6 
5,5 
2,2 
2,2 
3,3 
3,3 
8,8 
9,9 
10,10 
11,11 
10,10 
11,10 
11,10 
12,10 
9,9 
10,9 
11,9 
7,6 
8,7 
6,6 
5,5 
4,4 
2,2 
3,3 
2,2 
5,5 
2,2 
4,4 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
1,1 
2,1 
10,10 
11,11 
12,12 
13,13 
13,12 
14,14 
15,15 
14,14 
11,11 
11,11 
9,9 
8,8 
6,6 
4,4 
4,4 
9,9 
10,10 
11,11 
12,12 
12,11 
13,13 
14,14 
13,13 
11,11 
11,11 
9,9 
8,8 
6,6 
4,4 
4,4 
1,1 
2,1 
3,3 
2,2 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
4,4 
5,5 
5,5 
5,5 
6,6 
5,5 
4,4 
6,6 
7,7 
8,8 
9,9 
9,9 
9,9 
9,9 
4,4 
6,6 
3,3 
2,2 
2,2 
4,4 
7,7 
8,8 
9,8 
10,8 
8,8 
9,9 
10,10 
11,9 
12,10 
12,10 
12,10 
12,10 
10,9 
11,10 
10,10 
8,8 
4,4 
4,4 
3,3 
2,2 
2,2 
3,3 
4,4 
4,4 
4,4 
4,4 
8,8 
9,9 
10,9 
10,10 
11,11 
12,12 
11,11 
12,12 
12,12 
12,12 
12,10 
13,13 
12,12 
8,8 
7,7 
7,7 
2,2 
6,6 
5,5 
4,4 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
2,2 
5,5 
4,4 
2,2 
8,8 
9,9 
9,9 
10,9 
10,10 
10,10 
11,10 
12,12 
8,8 
4,4 
5,5 
4,4 
2,2 
3,3 
1,1 
2,1 
12,12 
13,13 
13,13 
14,14 
15,15 
15,15 
16,16 
17,17 
18,18 
19,18 
17,16 
18,18 
18,18 
18,18 
19,19 
20,20 
16,16 
15,15 
16,16 
14,14 
13,13 
13,12 
12,12 
10,10 
3,3 
8,8 
4,4 
2,2 
3,3 
5,5 
3,3 
1,1 
2,1 
3,3 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
2,2 
2,2 
5,5 
4,4 
2,2 
5,5 
4,4 
2,2 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
2,2 
7,7 
8,8 
9,8 
9,8 
10,8 
9,9 
10,9 
10,7 
10,9 
11,10 
12,11 
10,9 
10,9 
11,10 
10,9 
7,7 
4,4 
4,4 
3,3 
2,2 
5,5 
3,3 
2,2 
2,2 
3,3 
1,1 
2,1 
9,9 
10,9 
11,10 
11,11 
11,11 
12,12 
11,11 
12,12 
12,12 
12,12 
11,11 
10,10 
7,7 
8,7 
8,8 
3,3 
6,6 
5,5 
2,2 
4,4 
2,2 
1,1 
2,1 
2,2 
5,5 
6,6 
7,7 
6,6 
3,3 
4,4 
3,3 
2,2 
2,2 
2,2 
1,1 
2,1 
2,2 
4,4 
4,4 
4,4 
4,4 
3,3 
4,3 
3,3 
2,2 
7,7 
7,7 
7,7 
7,7 
5,5 
4,4 
4,4 
4,4 
2,2 
3,3 
4,3 
2,2 
3,3 
2,2 
1,1 
2,1 
4,4 
5,5 
5,5 
5,4 
6,6 
5,5 
4,4 
3,3 
1,1 
2,1 
6,6 
7,6 
8,7 
8,7 
9,7 
9,7 
10,8 
10,10 
10,10 
10,9 
8,5 
5,3 
5,5 
4,4 
2,2 
3,3 
4,3 
3,3 
2,2 
4,4 
2,2 
3,3 
1,1 
2,1 
5,5 
6,6 
6,6 
6,5 
6,6 
2,2 
5,5 
4,4 
2,2 
2,2 
5,5 
5,5 
6,6 
6,6 
6,6 
2,2 
5,5 
4,4 
4,4 
4,4 
4,4 
4,4 
3,3 
4,3 
2,2 
4,4 
4,4 
5,4 
6,6 
2,2 
5,5 
4,4 
2,2 
3,3 
7,7 
8,8 
8,8 
8,8 
8,8 
8,8 
8,8 
6,6 
4,4 
4,4 
3,3 
2,2 
2,2 
2,2 
8,8 
9,9 
9,9 
10,9 
11,9 
10,8 
11,9 
11,9 
12,9 
12,11 
12,11 
12,11 
13,12 
11,10 
10,9 
8,8 
4,4 
5,5 
3,3 
2,2 
3,3 
4,4 
3,3 
2,2 
3,3 
4,3 
3,3 
2,2 
10,9 
11,10 
12,11 
13,11 
13,12 
14,12 
12,11 
13,12 
14,9 
14,10 
14,13 
11,10 
12,12 
13,12 
14,14 
11,11 
10,10 
6,6 
5,5 
3,3 
2,2 
3,3 
2,2 
2,2 
5,5 
4,4 
2,2 
10,10 
11,11 
12,12 
13,13 
13,13 
14,13 
12,10 
13,10 
14,10 
14,10 
14,14 
15,14 
13,11 
14,11 
13,10 
14,10 
15,10 
15,10 
16,11 
13,13 
14,14 
15,13 
11,9 
12,10 
12,10 
13,10 
11,11 
4,4 
8,8 
4,4 
2,2 
3,3 
5,5 
3,3 
1,1 
2,1 
3,3 
2,2 
1,1 
2,1 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
5,5 
3,3 
2,2 
1,1 
2,1 
2,2 
10,10 
11,11 
11,11 
12,12 
12,12 
12,12 
12,12 
12,12 
8,8 
4,4 
3,3 
9,8 
10,9 
10,9 
11,10 
12,10 
12,11 
12,11 
11,10 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
10,9 
10,9 
10,9 
11,10 
12,10 
12,11 
12,11 
11,10 
8,8 
8,8 
12,12 
13,13 
14,14 
15,15 
15,15 
16,16 
13,13 
14,14 
14,14 
13,13 
14,14 
12,12 
12,12 
12,12 
13,13 
13,12 
13,13 
9,9 
5,5 
5,5 
4,4 
2,2 
3,3 
2,2 
5,5 
4,4 
2,2 
3,3 
3,3 
9,8 
9,8 
9,8 
10,8 
11,10 
11,10 
11,10 
8,8 
8,8 
11,11 
12,12 
13,13 
14,14 
15,14 
16,16 
16,16 
16,16 
15,15 
12,12 
12,12 
11,11 
9,9 
10,9 
3,3 
3,3 
3,3 
2,2 
1,1 
2,1 
5,5 
4,4 
2,2 
2,2 
2,2 
11,11 
12,12 
12,12 
13,12 
14,14 
14,14 
14,14 
10,10 
10,10 
11,11 
9,9 
10,9 
8,8 
4,4 
6,6 
5,5 
2,2 
4,4 
2,2 
3,3 
1,1 
2,1 
3,3 
1,1 
2,1 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
10,10 
10,10 
10,10 
11,11 
11,11 
11,11 
11,11 
11,11 
8,8 
8,8 
6,6 
12,12 
13,12 
14,13 
15,14 
15,15 
16,16 
14,14 
15,15 
15,15 
14,14 
12,12 
13,13 
13,13 
14,14 
14,14 
15,14 
16,16 
17,17 
14,14 
13,13 
9,9 
5,5 
5,5 
4,4 
2,2 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
5,5 
4,4 
2,2 
3,3 
2,2 
1,1 
2,1 
1,1 
2,1 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
1,1 
2,1 
5,5 
4,4 
2,2 
10,10 
10,10 
10,10 
11,10 
12,12 
12,12 
12,12 
8,8 
8,8 
6,6 
3,3 
2,2 
2,2 
1,1 
2,1 
2,2 
2,2 
7,7 
7,7 
8,8 
9,9 
9,9 
10,10 
10,10 
8,8 
5,5 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
7,7 
8,8 
9,9 
9,9 
10,9 
9,9 
10,10 
10,8 
10,10 
11,11 
10,9 
10,10 
10,10 
11,11 
10,10 
7,7 
4,4 
4,4 
3,3 
2,2 
2,2 
5,5 
3,3 
2,2 
3,3 
1,1 
2,1 
7,7 
8,8 
8,8 
9,8 
10,10 
11,11 
11,11 
7,7 
5,5 
4,4 
3,3 
2,2 
2,2 
2,2 
5,5 
4,4 
2,2 
2,2 
2,2 
8,8 
9,9 
10,10 
10,10 
9,9 
10,10 
9,9 
10,10 
10,10 
11,10 
10,10 
8,8 
6,6 
5,5 
2,2 
1,1 
2,1 
2,2 
3,3 
2,2 
2,2 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
2,2 
1,1 
2,1 
2,2 
2,2 
3,3 
4,3 
2,2 
3,3 
2,2 
7,7 
8,8 
9,9 
9,9 
9,9 
10,10 
9,9 
7,7 
4,4 
4,4 
4,4 
3,3 
2,2 
2,2 
5,5 
6,6 
6,6 
6,6 
3,3 
4,4 
3,3 
2,2 
2,2 
2,2 
2,2 
2,2 
8,8 
9,9 
10,9 
11,11 
9,9 
10,9 
10,9 
11,10 
12,10 
13,11 
13,12 
13,13 
13,13 
11,11 
12,12 
13,12 
14,11 
11,6 
11,11 
7,7 
2,2 
5,5 
3,3 
1,1 
2,1 
5,5 
4,4 
2,2 
2,2 
1,1 
2,1 
6,6 
7,7 
8,7 
9,9 
7,7 
8,8 
9,8 
10,8 
10,10 
8,8 
9,8 
9,8 
10,9 
8,8 
9,9 
10,9 
11,11 
11,11 
10,10 
6,6 
3,3 
5,5 
3,3 
2,2 
5,5 
4,4 
3,3 
2,2 
1,1 
2,1 
5,4 
6,5 
6,5 
6,5 
7,6 
8,6 
7,7 
3,3 
5,5 
2,2 
2,2 
1,1 
2,1 
2,2 
2,2 
6,6 
7,7 
8,8 
9,8 
9,8 
9,6 
